"brand","model","fuel_type","drop_percent"
kia,sorento sx,gasoline,47.39899849287763
kia,sorento ex,gasoline,47.33445204595327
kia,sorento lx,gasoline,61.90976868667559
kia,sorento lx,gasoline,34.368826865481424
kia,sorento lx,gasoline,34.71611546549417
kia,sorento lx,gasoline,36.28369336646913
kia,sorento ex,gasoline,44.49464308764683
kia,sorento lx,gasoline,33.269610654431915
kia,sorento lx,gasoline,38.22086280507232
kia,sorento lx,gasoline,40.021028484037465
kia,sorento lx,gasoline,39.227681131714775
kia,sorento lx,gasoline,34.38157140126171
kia,sorento lx,gasoline,51.57713630281017
kia,sorento ex,gasoline,38.07409319736672
kia,sorento lx,gasoline,36.293251768304344
kia,sorento ex,gasoline,45.31560604104815
kia,sorento ex,gasoline,43.20898412288628
kia,sorento ex,gasoline,50.96166257906286
kia,sorento lx,gasoline,43.697827056649466
kia,sorento lx,gasoline,47.865290256802396
kia,sorento lx,gasoline,56.19065825527305
kia,sorento sx,gasoline,24.656035782002043
kia,sorento lx,gasoline,37.82259606193845
kia,sorento lx,gasoline,27.037532657872937
kia,sorento lx,gasoline,24.504556171541452
kia,sorento lx,gasoline,44.24584209520168
kia,sorento ex,gasoline,51.00038724667614
kia,sorento lx,gasoline,47.428789906327665
kia,sorento lx,gasoline,33.10711782323329
kia,sorento ex,gasoline,40.65315606041048
kia,sorento lx,gasoline,42.649588988721085
kia,sorento lx,gasoline,39.47938571337539
kia,sorento lx,gasoline,37.13757726374817
kia,sorento ex,gasoline,33.664644378469085
kia,stinger gt1,gasoline,40.25856094821612
kia,stinger gt1,gasoline,40.75560972112696
kia,stinger gt2,gasoline,28.66162944878244
kia,stinger gt2,gasoline,19.811420032412183
kia,stinger gt2,gasoline,31.608191442342097
kia,stinger gt2,gasoline,26.34015953528508
kia,stinger gt2,gasoline,26.34226422242334
kia,stinger gt2,gasoline,30.597941615978787
kia,stinger gt2,gasoline,28.440637299265465
kia,stinger gt2,gasoline,15.825142592553618
kia,stinger gt2,gasoline,18.10451876328584
kia,stinger gt2,gasoline,26.352787658114625
kia,stinger gt2,gasoline,38.345294971902426
kia,stinger gt1,gasoline,27.700910459531148
kia,stinger gt2,gasoline,34.75890808831267
kia,stinger gt1,gasoline,16.36676464262671
kia,stinger gt2,gasoline,26.335950161008565
kia,stinger gt2,gasoline,34.859933070949
kia,stinger gt1,gasoline,35.718211580280546
kia,stinger gt1,gasoline,33.09675723468827
kia,stinger gt2,gasoline,41.079283564498134
kia,stinger gt1,gasoline,31.41682796855211
kia,stinger gt2,gasoline,30.572685370319704
kia,stinger gt2,gasoline,75.17521520425989
kia,stinger gt2,gasoline,20.53753709511081
kia,stinger gt1,gasoline,40.26572992090233
kia,stinger gt2,gasoline,27.74609054364069
kia,stinger gt2,gasoline,25.390945635931217
kia,stinger gt1,gasoline,25.94929146653285
kia,stinger gt2,gasoline,24.23757708416644
kia,stinger gt1,gasoline,28.310273137859344
kia,stinger gt2,gasoline,35.35242986130112
kia,stinger gt2,gasoline,28.444846673541978
kia,stinger gt1,gasoline,21.153248739455634
kia,stinger gt2,gasoline,39.50708227222023
kia,stinger gt1,gasoline,42.66016679809783
kia,stinger gt2,gasoline,38.36213246900848
kia,stinger gt1,gasoline,16.378712930437068
kia,stinger gt2,gasoline,16.117694104771328
kia,stinger gt1,gasoline,28.31744211054556
kia,stinger gt2,gasoline,25.285711279018376
kia,stinger gt2,gasoline,16.88169553595858
kia,stinger gt1,gasoline,23.533347671278708
kia,stinger gt2,gasoline,22.671689853303306
kia,stinger gt2,gasoline,30.755793151348055
kia,stinger gt2,gasoline,33.70445983204597
kia,stinger gt2,gasoline,43.53545345484394
kia,stinger gt2,gasoline,24.250205206995982
kia,stinger gt2,gasoline,36.85938585229306
kia,stinger gt2,gasoline,11.60314019321028
kia,stinger gt1,gasoline,18.754032547135996
kia,stinger gt2,gasoline,22.8526929471934
kia,stinger gt2,gasoline,47.40807778923663
kia,stinger gt2,gasoline,26.361206406667648
kia,stinger gt2,gasoline,28.442741986403718
kia,stinger gt2,gasoline,32.65632563719404
kia,stinger gt2,gasoline,27.398817165828298
kia,stinger gt1,gasoline,29.863550553205727
kia,stinger gt2,gasoline,26.34647359669985
kia,stinger gt2,gasoline,28.442741986403718
kia,stinger gt2,gasoline,21.19840885652348
kia,stinger gt2,gasoline,37.922252857112795
kia,stinger gt2,gasoline,30.566371308904934
kia,stinger gt2,gasoline,32.74051312272431
kia,stinger gt2,gasoline,28.451160734956748
kia,stinger gt2,gasoline,26.34647359669985
kia,stinger gt1,gasoline,14.992711544435682
kia,stinger gt2,gasoline,31.59977269378907
kia,stinger gt2,gasoline,28.444846673541978
kia,stinger gt2,gasoline,32.65422095005577
kia,stinger gt2,gasoline,33.34455833140404
kia,stinger gt2,gasoline,38.96407299054995
kia,stinger gt2,gasoline,29.82762612337676
kia,stinger gt2,gasoline,38.968282364826464
kia,stinger gt2,gasoline,33.592911413718355
kia,stinger gt2,gasoline,24.069202113105888
kia,stinger gt2,gasoline,36.863595226569565
kia,stinger gt1,gasoline,20.639472363610295
kia,stinger gt1,gasoline,11.587449518484002
kia,stinger gt2,gasoline,15.82303790541536
kia,stinger gt2,gasoline,28.451160734956748
kia,stinger gt1,gasoline,42.67211508590819
kia,stinger gt2,gasoline,28.451160734956748
kia,stinger gt2,gasoline,49.49171805611096
kia,stinger gt2,gasoline,24.199692715677816
kia,stinger gt1,gasoline,33.316605730398834
kia,stinger gt2,gasoline,20.684865194788795
kia,stinger gt2,gasoline,22.709574221791932
kia,stinger gt2,gasoline,20.92690421568834
kia,stinger gt1,gasoline,28.334169713480055
kia,stinger gt2,gasoline,26.35489234525288
kia,stinger gt2,gasoline,15.814619156862333
kia,stinger gt2,gasoline,35.38610485551323
kia,stinger gt1,gasoline,28.322221425669703
kia,stinger gt2,gasoline,28.667943510197208
kia,stinger gt1,gasoline,23.585920137644276
kia,stinger gt2,gasoline,55.833140403678996
kia,stinger gt1,gasoline,18.806605013501564
kia,stinger gt2,gasoline,27.177825016311324
kia,stinger gt1,gasoline,17.559203766100318
kia,stinger gt1,gasoline,16.36437498506464
kia,stinger gt2,gasoline,19.013743607012817
kia,soul,gasoline,35.32204020848846
kia,rio lx,gasoline,40.31655965357623
kia,rio lx,gasoline,38.78851226917525
kia,rio lx,gasoline,22.442884873824102
kia,rio lx,gasoline,-4.469663033198945
kia,rio lx,gasoline,25.364591110447464
kia,rio s,gasoline,16.201117318435752
kia,rio lx,gasoline,32.80573391070629
kia,rio lx,gasoline,25.339704345229208
kia,rio s,gasoline,27.843970929945122
kia,rio s,gasoline,26.33608543036535
kia,rio lx,gasoline,20.38723806679608
kia,rio lx,gasoline,52.740032850530085
kia,rio s,gasoline,39.19019132842241
kia,rio lx,gasoline,20.43701159723259
kia,rio s,gasoline,30.844910268453056
kia,rio lx,gasoline,25.349659051316507
kia,rio s,gasoline,13.486923419192168
kia,rio lx,gasoline,24.26957344084416
kia,rio lx,gasoline,20.38723806679608
kia,rio lx,gasoline,30.366830919317106
kia,rio lx,gasoline,25.389477875665722
kia,rio s,gasoline,30.81030306026598
kia,rio s,gasoline,40.678301280466705
kia,rio lx,gasoline,42.26270469364392
kia,rio lx,gasoline,25.349659051316507
kia,rio lx,gasoline,15.43477178836295
kia,rio lx,gasoline,10.930267283858445
kia,rio lx,gasoline,20.521626598974667
kia,rio s,gasoline,32.58021456469076
kia,rio lx,gasoline,16.44019710318053
kia,rio s,gasoline,47.565135709694964
kia,rio s,gasoline,15.963810748010085
kia,rio lx,gasoline,37.01657458563536
kia,rio s,gasoline,19.998022445246452
kia,rio s,gasoline,25.891135610817223
kia,rio lx,gasoline,30.331989448011548
kia,rio s,gasoline,1.127206209521926
kia,rio lx,gasoline,10.41759992036235
kia,rio s,gasoline,19.913976368220695
kia,rio s,gasoline,35.754189944134076
kia,rio s,gasoline,25.84664062886241
kia,rio s,gasoline,32.80763336134869
kia,rio lx,gasoline,30.341944154098847
kia,rio s,gasoline,14.00108765511445
kia,rio s,gasoline,20.91264151876205
kia,rio lx,gasoline,15.882733562291573
kia,rio lx,gasoline,20.39221541983973
kia,rio s,gasoline,33.30696593661937
kia,rio lx,gasoline,15.394952964013736
kia,rio s,gasoline,24.60572502101152
kia,rio lx,gasoline,27.335622915733417
kia,rio s,gasoline,27.82419538240965
kia,rio lx,gasoline,45.30884475635857
kia,rio lx,gasoline,45.30884475635857
kia,rio s,gasoline,11.019923864141989
kia,rio lx,gasoline,27.87317704444776
kia,rio s,gasoline,23.58234043605082
kia,rio lx,gasoline,32.36772684286496
kia,rio lx,gasoline,27.68901498183266
kia,rio s,gasoline,21.145004202303852
kia,rio s,gasoline,16.013249616848764
kia,rio s,gasoline,11.019923864141989
kia,rio lx,gasoline,40.431038773580205
kia,rio lx,gasoline,25.364591110447464
kia,rio s,gasoline,15.958866861126216
kia,rio lx,gasoline,45.25409387287841
kia,rio lx,gasoline,30.819770046289385
kia,rio lx,gasoline,22.378179284256632
kia,rio lx,gasoline,35.31929719775024
kia,rio lx,gasoline,29.84420884973371
kia,rio s,gasoline,11.019923864141989
kia,rio lx,gasoline,25.339704345229208
kia,rio s,gasoline,40.68818905423444
kia,rio s,gasoline,18.425866416176397
kia,rio s,gasoline,19.61734315518861
kia,rio lx,gasoline,40.29665024140162
kia,rio lx,gasoline,15.394952964013736
kia,rio lx,gasoline,31.944651834154598
kia,rio lx,gasoline,30.32203474192424
kia,rio s,gasoline,13.4819795323083
kia,rio s,gasoline,36.72319177337223
kia,rio s,gasoline,33.7519157561675
kia,rio lx,gasoline,15.409885023144692
kia,rio s,gasoline,23.6169476442379
kia,niro lx,gasoline,40.859790968250834
kia,niro lx,gasoline,15.204101755077895
kia,niro lx,gasoline,19.167816998619603
kia,forte lx,gasoline,35.33984799131379
kia,forte lx,gasoline,42.62323561346363
kia,forte lx,gasoline,39.413680781758956
kia,forte lx,gasoline,21.828447339847994
kia,forte lx,gasoline,37.77198697068404
kia,forte lx,gasoline,44.46036916395222
kia,forte lx,gasoline,26.188925081433222
kia,forte lx,gasoline,37.04668838219327
kia,forte lx,gasoline,28.165038002171556
kia,forte lx,gasoline,47.90879478827362
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,20.108577633007602
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,0.5646036916395223
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,43.561346362649296
kia,forte lx,gasoline,17.50271444082519
kia,forte lx,gasoline,36.469055374592834
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,17.48968512486428
kia,forte lx,gasoline,28.091205211726383
kia,forte lx,gasoline,37.02497285559175
kia,forte lx,gasoline,26.188925081433222
kia,forte lx,gasoline,52.24755700325733
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,31.817589576547235
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,37.276872964169385
kia,forte lx,gasoline,30.07600434310532
kia,forte lx,gasoline,21.845819761129206
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,7.51357220412595
kia,forte lx,gasoline,26.384364820846905
kia,forte lx,gasoline,38.327904451682954
kia,forte lx,gasoline,40.71661237785016
kia,forte lx,gasoline,17.50271444082519
kia,forte lx,gasoline,23.148751357220412
kia,forte lx,gasoline,31.400651465798045
kia,forte lx,gasoline,52.24755700325733
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,24.429967426710096
kia,forte lx,gasoline,34.90553745928339
kia,forte lx,gasoline,26.210640608034748
kia,forte lx,gasoline,35.28773072747014
kia,forte lx,gasoline,38.34527687296417
kia,forte lx,gasoline,30.55374592833876
kia,forte lx,gasoline,34.94028230184582
kia,forte lx,gasoline,16.199782844733985
kia,forte lx,gasoline,15.331161780673181
kia,forte lx,gasoline,22.71444082519001
kia,forte lx,gasoline,29.663409337676438
kia,forte lx,gasoline,26.267100977198698
kia,forte lx,gasoline,38.06297502714441
kia,forte lx,gasoline,30.52768729641694
kia,forte lx,gasoline,40.503800217155266
kia,forte lx,gasoline,24.017372421281216
kia,forte lx,gasoline,32.703583061889255
kia,forte lx,gasoline,52.243213897937025
kia,forte lx,gasoline,18.805646036916396
kia,forte lx,gasoline,14.028230184581977
kia,forte lx,gasoline,22.041259500542886
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,12.725298588490771
kia,forte lx,gasoline,9.229098805646037
kia,forte lx,gasoline,21.8371335504886
kia,forte lx,gasoline,30.51900108577633
kia,forte lx,gasoline,18.805646036916396
kia,forte lx,gasoline,17.50271444082519
kia,forte lx,gasoline,34.85342019543974
kia,forte lx,gasoline,26.24972855591748
kia,forte lx,gasoline,47.904451682953315
kia,forte lx,gasoline,24.22584147665581
kia,forte lx,gasoline,30.53203040173724
kia,forte lx,gasoline,36.1129207383279
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,17.48968512486428
kia,forte lx,gasoline,26.88382193268187
kia,forte lx,gasoline,16.859934853420196
kia,forte lx,gasoline,17.48968512486428
kia,forte lx,gasoline,47.904451682953315
kia,forte lx,gasoline,27.622149837133552
kia,forte lx,gasoline,32.017372421281216
kia,forte lx,gasoline,9.250814332247558
kia,forte lx,gasoline,30.53203040173724
kia,forte lx,gasoline,47.904451682953315
kia,forte lx,gasoline,35.29207383279044
kia,forte lx,gasoline,43.561346362649296
kia,forte lx,gasoline,21.8371335504886
kia,forte lx,gasoline,41.129207383279045
kia,forte lx,gasoline,34.86210640608034
kia,forte lx,gasoline,43.157437567861024
kia,forte lx,gasoline,37.28555917480999
kia,forte lx,gasoline,23.995656894679694
kia,forte lx,gasoline,17.48968512486428
kia,forte lx,gasoline,43.552660152008684
kia,forte lx,gasoline,32.447339847991316
kia,forte lx,gasoline,39.3485342019544
kia,forte lx,gasoline,39.20086862106406
kia,forte lx,gasoline,17.937024972855593
kia,forte lx,gasoline,20.777415852334418
kia,forte lx,gasoline,31.383279044516833
kia,forte lx,gasoline,30.51900108577633
kia,forte lx,gasoline,33.93702497285559
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,37.02497285559175
kia,forte lx,gasoline,39.71769815418023
kia,forte lx,gasoline,35.28773072747014
kia,forte lx,gasoline,48.751357220412594
kia,forte lx,gasoline,26.88382193268187
kia,forte lx,gasoline,30.870792616720955
kia,forte lx,gasoline,45.00325732899022
kia,forte lx,gasoline,26.188925081433222
kia,forte lx,gasoline,20.74267100977199
kia,forte lx,gasoline,41.80238870792617
kia,forte lx,gasoline,43.752442996742666
kia,forte lx,gasoline,28.338762214983714
kia,forte lx,gasoline,30.53203040173724
kia,forte lx,gasoline,30.610206297502714
kia,forte lx,gasoline,40.66449511400651
kia,forte lx,gasoline,52.27795874049945
kia,forte lx,gasoline,19.6742671009772
kia,forte lx,gasoline,28.972855591748097
kia,forte lx,gasoline,46.37133550488599
kia,forte lx,gasoline,35.74375678610207
kia,forte lx,gasoline,25.32030401737242
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,17.50271444082519
kia,forte lx,gasoline,65.27687296416939
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,30.55374592833876
kia,forte lx,gasoline,17.754614549402824
kia,forte lx,gasoline,27.057546145494026
kia,forte lx,gasoline,26.836047774158523
kia,forte lx,gasoline,23.140065146579804
kia,forte lx,gasoline,43.86102062975027
kia,forte lx,gasoline,23.148751357220412
kia,forte lx,gasoline,33.732899022801305
kia,forte lx,gasoline,41.28555917480999
kia,forte lx,gasoline,30.944625407166125
kia,forte lx,gasoline,26.219326818675352
kia,forte lx,gasoline,13.355048859934854
kia,forte lx,gasoline,34.866449511400646
kia,forte lx,gasoline,39.19652551574376
kia,forte lx,gasoline,30.99674267100977
kia,forte lx,gasoline,35.77415852334419
kia,forte lx,gasoline,21.828447339847994
kia,forte lx,gasoline,30.98371335504886
kia,forte lx,gasoline,58.74484256243214
kia,forte lx,gasoline,34.89685124864278
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,15.331161780673181
kia,forte lx,gasoline,22.71444082519001
kia,forte lx,gasoline,28.360477741585232
kia,forte lx,gasoline,25.32030401737242
kia,forte lx,gasoline,20.977198697068403
kia,forte lx,gasoline,39.63083604777416
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,26.17155266015201
kia,forte lx,gasoline,26.167209554831704
kia,forte lx,gasoline,26.662323561346362
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,24.017372421281216
kia,forte lx,gasoline,30.51465798045603
kia,forte lx,gasoline,37.46362649294245
kia,forte lx,gasoline,30.58414766558089
kia,forte lx,gasoline,28.065146579804562
kia,forte lx,gasoline,17.485342019543975
kia,forte lx,gasoline,33.82844733984799
kia,forte lx,gasoline,1.4245385450597177
kia,forte lx,gasoline,32.72529858849077
kia,forte lx,gasoline,21.411509229098804
kia,forte lx,gasoline,20.738327904451683
kia,forte lx,gasoline,24.321389793702497
kia,forte lx,gasoline,47.92616720955483
kia,forte lx,gasoline,35.28773072747014
kia,forte lx,gasoline,36.382193268186754
kia,forte lx,gasoline,21.411509229098804
kia,forte lx,gasoline,23.77415852334419
kia,forte lx,gasoline,30.51900108577633
kia,forte lx,gasoline,34.85342019543974
kia,forte lx,gasoline,52.23887079261672
kia,forte lx,gasoline,34.90553745928339
kia,forte lx,gasoline,39.21824104234528
kia,forte lx,gasoline,18.805646036916396
kia,forte lx,gasoline,50.062975027144404
kia,forte lx,gasoline,40.17372421281216
kia,forte lx,gasoline,42.41042345276873
kia,forte lx,gasoline,7.947882736156352
kia,forte lx,gasoline,28.77741585233442
kia,forte lx,gasoline,37.05537459283388
kia,forte lx,gasoline,24.516829533116177
kia,forte lx,gasoline,18.805646036916396
kia,forte lx,gasoline,21.824104234527688
kia,forte lx,gasoline,36.57763300760043
kia,forte lx,gasoline,39.19652551574376
kia,forte lx,gasoline,30.944625407166125
kia,forte lx,gasoline,30.55374592833876
kia,forte lx,gasoline,0.5428881650380022
kia,forte lx,gasoline,34.9229098805646
kia,forte lx,gasoline,20.542888165038004
kia,forte lx,gasoline,34.85776330076004
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,34.85776330076004
kia,forte lx,gasoline,22.258414766558086
kia,forte lx,gasoline,39.20086862106406
kia,forte lx,gasoline,47.904451682953315
kia,forte lx,gasoline,26.188925081433222
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,27.47014115092291
kia,forte lx,gasoline,7.51357220412595
kia,forte lx,gasoline,25.32030401737242
kia,forte lx,gasoline,30.293159609120522
kia,forte lx,gasoline,26.688382193268183
kia,forte lx,gasoline,41.85450597176982
kia,forte lx,gasoline,26.210640608034748
kia,forte lx,gasoline,35.530944625407166
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,35.76981541802389
kia,forte lx,gasoline,39.21824104234528
kia,forte lx,gasoline,32.68186753528773
kia,forte lx,gasoline,14.462540716612377
kia,forte lx,gasoline,30.944625407166125
kia,forte lx,gasoline,24.31704668838219
kia,forte lx,gasoline,17.485342019543975
kia,forte lx,gasoline,27.92616720955483
kia,forte lx,gasoline,27.461454940282305
kia,forte lx,gasoline,57.43756786102063
kia,forte lx,gasoline,39.63083604777416
kia,forte lx,gasoline,23.995656894679694
kia,forte lx,gasoline,30.56243213897937
kia,forte lx,gasoline,37.04668838219327
kia,forte lx,gasoline,40.165038002171556
kia,forte lx,gasoline,17.937024972855593
kia,forte lx,gasoline,28.794788273615634
kia,forte lx,gasoline,38.327904451682954
kia,forte lx,gasoline,52.24755700325733
kia,forte lx,gasoline,17.680781758957657
kia,forte lx,gasoline,39.2399565689468
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,21.832790445168296
kia,forte,gasoline,57.191428571428574
kia,forte lx,gasoline,37.04668838219327
kia,forte lx,gasoline,26.692725298588492
kia,forte lx,gasoline,20.977198697068403
kia,forte lx,gasoline,31.834961997828447
kia,forte lx,gasoline,37.815418023887084
kia,forte lx,gasoline,49.37242128121607
kia,forte lx,gasoline,23.995656894679694
kia,forte lx,gasoline,11.422366992399565
kia,forte lx,gasoline,31.00108577633008
kia,forte lx,gasoline,32.442996742671006
kia,forte lx,gasoline,20.108577633007602
kia,forte lx,gasoline,33.984799131378935
kia,forte lx,gasoline,23.583061889250814
kia,forte lx,gasoline,29.24647122692725
kia,forte lx,gasoline,34.75787187839305
kia,forte lx,gasoline,18.805646036916396
kia,forte lx,gasoline,11.856677524429967
kia,forte lx,gasoline,26.362649294245383
kia,forte lx,gasoline,50.0586319218241
kia,forte lx,gasoline,30.51465798045603
kia,forte lx,gasoline,24.451682953311618
kia,forte lx,gasoline,30.549402823018458
kia,forte lx,gasoline,19.439739413680783
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,31.41802388707926
kia,forte lx,gasoline,23.735070575461457
kia,forte lx,gasoline,4.90770901194354
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,36.69055374592834
kia,forte lx,gasoline,37.1900108577633
kia,forte lx,gasoline,30.51900108577633
kia,forte lx,gasoline,23.170466883821934
kia,forte lx,gasoline,56.62975027144408
kia,forte lx,gasoline,32.68186753528773
kia,forte lx,gasoline,44.6471226927253
kia,forte lx,gasoline,32.72529858849077
kia,forte lx,gasoline,8.803474484256244
kia,forte lx,gasoline,20.108577633007602
kia,forte lx,gasoline,19.6742671009772
kia,forte lx,gasoline,8.794788273615636
kia,forte lx,gasoline,41.389793702497286
kia,forte lx,gasoline,17.485342019543975
kia,forte lx,gasoline,24.88599348534202
kia,forte lx,gasoline,34.85776330076004
kia,forte lx,gasoline,35.97828447339848
kia,forte lx,gasoline,24.764386536373507
kia,forte lx,gasoline,35.50488599348534
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,33.15092290988056
kia,forte lx,gasoline,36.59066232356135
kia,forte lx,gasoline,30.53203040173724
kia,forte lx,gasoline,31.383279044516833
kia,forte lx,gasoline,21.86753528773073
kia,forte lx,gasoline,13.159609120521173
kia,forte lx,gasoline,23.583061889250814
kia,forte lx,gasoline,21.411509229098804
kia,forte lx,gasoline,34.875135722041264
kia,forte lx,gasoline,29.229098805646036
kia,forte lx,gasoline,30.510314875135723
kia,forte lx,gasoline,17.06840390879479
kia,forte lx,gasoline,40.09989142236699
kia,forte lx,gasoline,44.46036916395222
kia,forte lx,gasoline,34.86210640608034
kia,forte lx,gasoline,27.717698154180237
kia,forte lx,gasoline,24.017372421281216
kia,forte lx,gasoline,34.86210640608034
kia,forte lx,gasoline,12.29098805646037
kia,forte lx,gasoline,23.148751357220412
kia,forte lx,gasoline,34.86210640608034
kia,forte lx,gasoline,24.451682953311618
kia,forte lx,gasoline,43.54397394136808
kia,forte lx,gasoline,15.331161780673181
kia,forte lx,gasoline,26.188925081433222
kia,forte lx,gasoline,27.148751357220412
kia,forte lx,gasoline,43.561346362649296
kia,forte lx,gasoline,30.56243213897937
kia,forte lx,gasoline,35.070575461454936
kia,forte lx,gasoline,35.83061889250814
kia,forte lx,gasoline,26.175895765472312
kia,forte,gasoline,58.574285714285715
kia,forte lx,gasoline,37.02931596091205
kia,forte lx,gasoline,30.51900108577633
kia,forte lx,gasoline,27.083604777415854
kia,forte lx,gasoline,13.190010857763301
kia,forte lx,gasoline,47.8914223669924
kia,forte lx,gasoline,31.834961997828447
kia,forte lx,gasoline,20.7600434310532
kia,forte lx,gasoline,39.21824104234528
kia,forte lx,gasoline,35.72204125950054
kia,forte lx,gasoline,20.977198697068403
kia,forte lx,gasoline,41.389793702497286
kia,forte lx,gasoline,36.65580890336591
kia,forte lx,gasoline,32.069489685124864
kia,forte lx,gasoline,21.845819761129206
kia,forte lx,gasoline,21.832790445168296
kia,forte lx,gasoline,39.20086862106406
kia,forte lx,gasoline,56.57763300760044
kia,forte lx,gasoline,32.69489685124864
kia,forte lx,gasoline,43.16612377850163
kia,forte lx,gasoline,50.07600434310532
kia,forte lx,gasoline,17.48968512486428
kia,forte lx,gasoline,21.86753528773073
kia,forte lx,gasoline,34.85776330076004
kia,forte lx,gasoline,8.816503800217156
kia,forte lx,gasoline,15.322475570032573
kia,forte lx,gasoline,17.702497285559176
kia,forte lx,gasoline,46.21064060803475
kia,forte lx,gasoline,31.061889250814335
kia,forte lx,gasoline,31.235613463626493
kia,forte lx,gasoline,26.175895765472312
kia,forte lx,gasoline,23.995656894679694
kia,forte lx,gasoline,34.85776330076004
kia,forte lx,gasoline,30.55374592833876
kia,forte lx,gasoline,19.6742671009772
kia,forte lx,gasoline,19.2399565689468
kia,forte lx,gasoline,37.90228013029316
kia,forte lx,gasoline,52.24755700325733
kia,forte lx,gasoline,26.267100977198698
kia,forte lx,gasoline,35.50488599348534
kia,forte lx,gasoline,30.55374592833876
kia,forte lx,gasoline,26.175895765472312
land rover,range rover evoque se,gasoline,51.16247211241145
land rover,range rover evoque se,gasoline,35.441700262241184
land rover,range rover evoque se,gasoline,53.041214920349134
land rover,range rover evoque se,gasoline,43.2502250577322
land rover,range rover evoque se,gasoline,35.42604407217503
land rover,range rover evoque se,gasoline,41.293201299463774
land rover,range rover evoque se,gasoline,35.4221300246585
land rover,range rover evoque se,gasoline,39.33617754119535
land rover,range rover evoque se,gasoline,49.56749774942268
land rover,range rover evoque se,gasoline,45.205291792242356
land rover,range rover evoque se,gasoline,43.27566636658969
land rover,range rover evoque se,gasoline,46.03506986574817
land rover,range rover evoque se,gasoline,51.09201925711378
land rover,range rover evoque se,gasoline,49.13695252260362
land rover,range rover evoque se,gasoline,37.96626091040745
land rover,range rover evoque se,gasoline,44.24243610317429
land rover,range rover evoque se,gasoline,49.12716740381228
land rover,range rover evoque se,gasoline,39.33617754119535
land rover,range rover evoque se,gasoline,41.293201299463774
land rover,range rover evoque se,gasoline,33.470977337664884
land rover,range rover evoque se,gasoline,55.97087948647697
land rover,range rover evoque se,gasoline,54.63227523582136
land rover,range rover evoque se,gasoline,56.184195076128226
land rover,range rover evoque se,gasoline,60.888880191005526
land rover,range rover evoque se,gasoline,47.95686719636777
land rover,range rover evoque se,gasoline,42.66116090649341
land rover,range rover evoque se,gasoline,48.33457278171357
land rover,range rover evoque se,gasoline,45.23464714861639
land rover,range rover evoque se,gasoline,58.417159184312496
land rover,range rover evoque se,gasoline,39.33617754119535
land rover,range rover evoque se,gasoline,41.95076128224196
land rover,range rover evoque se,gasoline,45.49884535598262
land rover,range rover sport hse dynamic,gasoline,44.2299112122429
land rover,range rover sport autobiography,gasoline,30.422941205705484
land rover,range rover sport autobiography,gasoline,33.40291238010039
land rover,range rover sport hse dynamic,gasoline,44.60469370454646
land rover,range rover sport autobiography,gasoline,39.93042095323294
land rover,range rover sport 5.0l supercharged svr,gasoline,34.27831421461995
land rover,range rover sport autobiography,gasoline,42.476020078524925
land rover,range rover sport hse dynamic,gasoline,33.295408914469284
land rover,range rover sport hse dynamic,gasoline,43.78374157854816
land rover,range rover sport autobiography,gasoline,37.5001242482978
land rover,range rover sport hse dynamic,gasoline,48.24543791549547
land rover,range rover sport 5.0l supercharged svr,gasoline,44.44435750168234
land rover,range rover sport hse dynamic,gasoline,46.47079819747468
land rover,range rover sport hse dynamic,gasoline,47.687725873377055
land rover,range rover sport 5.0l supercharged svr,gasoline,37.405123710856195
land rover,range rover sport 5.0l supercharged svr,gasoline,42.88251772328206
land rover,range rover sport autobiography,gasoline,27.443964017692956
land rover,range rover sport autobiography,gasoline,32.41389592962577
land rover,range rover sport hse dynamic,gasoline,52.059072859501185
land rover,range rover sport autobiography,gasoline,43.442174842204665
land rover,range rover sport hse dynamic,gasoline,44.33476107616116
land rover,range rover sport svr,gasoline,38.21971885230118
land rover,range rover sport hse dynamic,gasoline,34.41306384687458
